Id_muestreo,Id_muestreo_no_dc,Fecha,Pc_start,Species_ayerbe,Count,Distancia_bird,Tipo_registro,Grabacion
G-AD-M-LC_09,AD-M-LC_09,2019-10-01,09:17:00,Cyanocorax violaceus,1,>50,Auditivo,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-01,09:17:00,Megarynchus pitangua,1,>50,Visual,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-01,09:17:00,Crotophaga ani,2,40,Visual/auditivo,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-01,09:17:00,Anthracothorax nigricollis,1,50,Visual,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-01,17:46:00,Thraupis episcopus,5,8,Visual/auditivo,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-01,17:46:00,Tangara cayana,2,8,Visual/auditivo,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-01,17:46:00,Volatinia jacarina,2,8,Visual/auditivo,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-01,17:46:00,Sicalis flaveola,3,8,Visual/auditivo,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-02,06:57:00,Gymnomystax mexicanus,3,>50,Visual/auditivo,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-02,06:57:00,Molothrus oryzivorus,1,45,Visual,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-02,06:57:00,Crotophaga ani,7,20,Visual/auditivo,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-02,06:57:00,Vanellus chilensis,7,45,Visual/auditivo,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-02,06:57:00,Columbina talpacoti,1,50,Visual,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-02,16:15:00,Streptoprocne zonaris,3,>50,Sobrevuelo,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-02,16:15:00,Columbina talpacoti,5,25,Visual,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-02,16:15:00,Sturnella magna,1,20,Visual/auditivo,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-02,16:15:00,Volatinia jacarina,1,10,Visual/auditivo,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-02,16:15:00,Sicalis flaveola,2,10,Visual/auditivo,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-02,16:15:00,Crotophaga ani,2,15,Visual/auditivo,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-02,16:15:00,Falco sparverius,1,>50,Sobrevuelo,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-03,10:18:00,Amazilia versicolor,1,15,Visual,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-03,10:18:00,Columbina talpacoti,1,40,Visual,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-03,10:18:00,Cyanocorax violaceus,10,45,Visual/auditivo,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-03,10:18:00,Sicalis flaveola,2,48,Visual/auditivo,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-03,10:18:00,Tyrannus melancholicus,1,45,Visual,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-03,10:18:00,Volatinia jacarina,2,40,Visual/auditivo,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-03,10:18:00,Sturnella magna,1,20,Auditivo,NA
G-AD-M-LC_09,AD-M-LC_09,2019-10-03,10:18:00,Arremonops conirostris,2,15,Visual,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-01,09:35:00,Rupornis magnirostris,1,40,Visual/auditivo,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-01,09:35:00,Tyrannus melancholicus,2,10,Visual/auditivo,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-02,06:36:00,Thraupis palmarum,2,35,Visual,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-02,06:36:00,Rupornis magnirostris,1,20,Visual,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-02,06:36:00,Volatinia jacarina,1,10,Visual/auditivo,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-02,06:36:00,Milvago chimachima,1,>50,Visual,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-02,06:36:00,Syrigma sibilatrix,1,>50,Visual,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-02,06:36:00,Pitangus sulphuratus,1,>50,Auditivo,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-02,06:36:00,Cantorchilus leucotis,1,30,Auditivo,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-02,06:36:00,Poecilotriccus sylvia,1,15,Auditivo,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-02,06:36:00,Tyrannus melancholicus,2,40,Visual/auditivo,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-02,15:50:00,Columbina talpacoti,1,>50,Auditivo,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-02,15:50:00,Syrigma sibilatrix,1,>50,Auditivo,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-02,15:50:00,Volatinia jacarina,1,15,Visual/auditivo,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-02,15:50:00,Tyrannus melancholicus,1,30,Visual,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-02,15:50:00,Crotophaga ani,1,18,Visual,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-03,10:00:00,Rupornis magnirostris,3,50,Visual/auditivo,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-03,10:00:00,Cyanocorax violaceus,2,50,Visual/auditivo,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-03,10:00:00,Todirostrum cinereum,1,15,Auditivo,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-03,10:00:00,Sturnella magna,1,25,Visual/auditivo,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-03,10:00:00,Gymnomystax mexicanus,2,20,Visual,NA
G-AD-M-LC_10,AD-M-LC_10,2019-10-03,10:00:00,Rupornis magnirostris,3,>50,Sobrevuelo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-01,09:55:00,Thraupis episcopus,7,20,Visual,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-01,09:55:00,Leptotila rufaxilla,2,15,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-01,09:55:00,Pitangus sulphuratus,2,35,Auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-01,09:55:00,Tyrannus melancholicus,1,20,Auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-01,09:55:00,Crotophaga major,2,40,Visual,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-01,09:55:00,Volatinia jacarina,1,25,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-01,09:55:00,Todirostrum cinereum,2,15,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-01,18:14:00,Nyctidromus albicollis,3,10,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-01,18:14:00,Megascops choliba,2,2,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,06:05:00,Caracara cheriway,1,10,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,06:05:00,Megarynchus pitangua,2,20,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,06:05:00,Psarocolius decumanus,2,45,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,06:05:00,Ramphocelus carbo,2,15,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,06:05:00,Turdus ignobilis,1,10,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,06:05:00,Opisthocomus hoazin,3,20,Visual,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,06:05:00,Orthopsittaca manilatus,20,>50,Sobrevuelo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,06:05:00,Vanellus chilensis,12,>50,Visual,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,06:05:00,Buteogallus urubitinga,1,12,Visual,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,06:05:00,Coragyps atratus,1,>50,Sobrevuelo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,06:05:00,Myiarchus ferox,2,10,Visual,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,06:05:00,Troglodytes aedon,1,15,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,15:19:00,Melanerpes cruentatus,9,10,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,15:19:00,Thraupis episcopus,2,10,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,15:19:00,Coereba flaveola,1,10,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,15:19:00,Euphonia laniirostris,1,>50,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,15:19:00,Buteogallus urubitinga,1,20,Auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,15:19:00,Forpus conspicillatus,2,20,Visual,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,15:19:00,Tyrannus melancholicus,2,20,Visual,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,15:19:00,Psarocolius decumanus,2,30,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,15:19:00,Contopus virens,1,30,Auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,15:19:00,Turdus ignobilis,2,10,Visual,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,15:19:00,Sporophila intermedia,1,10,Visual,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,15:19:00,Synallaxis albescens,1,3,Auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,15:19:00,Picumnus squamulatus,1,10,Visual,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-02,15:19:00,Sporophila lineola,1,12,Visual,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-03,09:46:00,Rupornis magnirostris,2,40,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-03,09:46:00,Megarynchus pitangua,1,35,Auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-03,09:46:00,Chloroceryle amazona,1,30,Visual,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-03,09:46:00,Opisthocomus hoazin,2,30,Visual,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-03,09:46:00,Pitangus sulphuratus,1,30,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-03,09:46:00,Megaceryle torquata,1,30,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-03,09:46:00,Tyrannus melancholicus,2,15,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-03,09:46:00,Todirostrum cinereum,1,20,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-03,09:46:00,Camptostoma obsoletum,1,10,Visual/auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-03,09:46:00,Crotophaga ani,1,>50,Auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-03,09:46:00,Empidonomus varius,2,20,Visual,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-03,09:46:00,Columbina talpacoti,1,25,Visual,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-03,09:46:00,Synallaxis albescens,1,5,Auditivo,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-03,09:46:00,Sporophila lineola,3,8,Visual,NA
G-AD-M-LC_11,AD-M-LC_11,2019-10-03,09:46:00,Sicalis flaveola,2,25,Visual/auditivo,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,06:18:00,Cyanocorax violaceus,6,30,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,06:18:00,Tyrannus melancholicus,1,20,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,06:18:00,Myiozetetes cayanensis,1,25,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,06:18:00,Milvago chimachima,1,40,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,06:18:00,Sicalis flaveola,1,30,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,06:18:00,Thraupis palmarum,2,25,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,06:18:00,Columbina talpacoti,3,20,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,06:18:00,Crotophaga ani,8,15,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,06:18:00,Columbina talpacoti,1,15,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,06:18:00,Amazona farinosa,1,35,Sobrevuelo,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,06:18:00,Thraupis episcopus,4,20,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,06:18:00,Phimosus infuscatus,3,>50,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,06:18:00,Ortalis guttata,1,>50,Auditivo,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,06:18:00,Todirostrum cinereum,1,30,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,15:03:00,Milvago chimachima,1,3,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,15:03:00,Milvago chimachima,1,25,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,15:03:00,Cathartes aura,1,>50,Sobrevuelo,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,15:03:00,Progne tapera,1,>50,Sobrevuelo,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,15:03:00,Tyrannus melancholicus,1,30,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,15:03:00,Columbina talpacoti,1,15,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,15:03:00,Columbina talpacoti,1,12,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,15:03:00,Sicalis flaveola,2,15,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,15:03:00,Patagioenas cayennensis,1,>50,Auditivo,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,15:03:00,Troglodytes aedon,2,15,Visual/auditivo,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,15:03:00,Cyanocorax violaceus,1,>50,Auditivo,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,15:03:00,Thraupis palmarum,2,3,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,15:03:00,Columbina talpacoti,1,>50,Sobrevuelo,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,15:03:00,Myiozetetes cayanensis,1,20,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-24,15:03:00,Zenaida auriculata,1,25,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-25,09:15:00,Todirostrum cinereum,1,20,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-25,09:15:00,Sicalis flaveola,2,25,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-25,09:15:00,Columbina talpacoti,1,25,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-25,09:15:00,Crotophaga ani,5,>50,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-25,09:15:00,Mimus gilvus,2,10,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-25,09:15:00,Pitangus sulphuratus,1,30,Visual/auditivo,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-25,09:15:00,Ardea alba,1,>50,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-25,09:15:00,Stelgidopteryx ruficollis,1,>50,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-25,09:15:00,Cyanocorax violaceus,2,25,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-25,09:15:00,Thraupis episcopus,1,15,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-25,09:15:00,Thraupis palmarum,2,15,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-25,17:30:00,Gymnomystax mexicanus,2,20,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-25,17:30:00,Eupsittula pertinax,11,20,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-25,17:30:00,Crotophaga ani,3,16,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-25,17:30:00,Turdus leucomelas,4,12,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-25,17:30:00,Sicalis flaveola,3,20,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-25,17:30:00,Columbina talpacoti,2,30,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-25,17:30:00,Myiozetetes cayanensis,1,11,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-25,17:30:00,Columbina talpacoti,2,10,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-25,17:30:00,Todirostrum cinereum,2,10,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-25,17:30:00,Thraupis palmarum,2,10,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-26,06:20:00,Troglodytes aedon,1,8,Visual/auditivo,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-26,06:20:00,Crotophaga ani,11,12,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-26,06:20:00,Milvago chimachima,1,20,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-26,06:20:00,Cyanocorax violaceus,1,20,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-26,06:20:00,Myiozetetes cayanensis,2,25,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-26,06:20:00,Amazilia fimbriata,1,30,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-26,06:20:00,Columbina talpacoti,1,25,Visual,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-26,06:20:00,Bubulcus ibis,1,>50,Sobrevuelo,NA
G-AD-M-LCA1_01,AD-M-LCA1_01,2019-09-26,06:20:00,Columbina talpacoti,1,12,Visual,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-24,06:39:00,Pitangus sulphuratus,1,50,Visual/auditivo,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-24,06:39:00,Psarocolius decumanus,18,>50,Visual,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-24,06:39:00,Herpetotheres cachinnans,1,>50,Sobrevuelo,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-24,06:39:00,Milvago chimachima,1,>50,Sobrevuelo,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-24,06:39:00,Columbina talpacoti,3,50,Visual,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-24,06:39:00,Ortalis guttata,3,>50,Auditivo,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-24,06:39:00,Camptostoma obsoletum,1,28,Auditivo,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-24,06:39:00,Pitangus sulphuratus,1,28,Visual,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-24,06:39:00,Orthopsittaca manilatus,12,>50,Sobrevuelo,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-24,15:20:00,Tyrannus melancholicus,1,50,Visual,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-24,15:20:00,Myiozetetes cayanensis,2,28,Visual,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-24,15:20:00,Progne tapera,1,>50,Sobrevuelo,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-24,15:20:00,Tyrannus melancholicus,1,>50,Sobrevuelo,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-24,15:20:00,Ardea alba,3,>50,Visual,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-24,15:20:00,Camptostoma obsoletum,1,28,Auditivo,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-25,09:00:00,Psarocolius decumanus,4,28,Visual,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-25,09:00:00,Cyanocorax violaceus,5,28,Visual,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-25,09:00:00,Piaya cayana,1,28,Visual,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-25,09:00:00,Columbina talpacoti,1,30,Visual,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-25,09:00:00,Pionus menstruus,4,28,Visual,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-25,17:15:00,Rupornis magnirostris,1,12,Visual,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-25,17:15:00,Syrigma sibilatrix,12,>50,Sobrevuelo,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-25,17:15:00,Cyanocorax violaceus,3,>50,Visual,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-26,06:34:00,Turdus leucomelas,4,28,Visual,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-26,06:34:00,Contopus virens,1,28,Visual,NA
G-AD-M-LCA1_02,AD-M-LCA1_02,2019-09-26,06:34:00,Myiarchus swainsoni,1,28,Visual,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-24,06:58:00,Eupsittula pertinax,5,16,Visual/auditivo,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-24,06:58:00,Todirostrum cinereum,1,16,Visual,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-24,06:58:00,Pionus menstruus,1,>50,Sobrevuelo,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-24,16:05:00,Psarocolius decumanus,1,42,Visual/auditivo,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-24,16:05:00,Tyrannus melancholicus,2,42,Visual,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-24,16:05:00,Tersina viridis,2,46,Visual,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-24,16:05:00,Tyrannus melancholicus,2,>50,Visual,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-24,16:05:00,Eupsittula pertinax,1,16,Visual,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-24,16:05:00,Eupsittula pertinax,1,42,Visual,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-25,08:46:00,Crypturellus soui,1,>50,Auditivo,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-25,08:46:00,Coragyps atratus,1,>50,Sobrevuelo,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-25,08:46:00,Psarocolius decumanus,1,>50,Auditivo,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-25,17:02:00,Sporophila nigricollis,1,46,Visual,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-25,17:02:00,Amazona ochrocephala,3,16,Visual,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-25,17:02:00,Milvago chimachima,1,>50,Sobrevuelo,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-25,17:02:00,Tyrannus savana,2,>50,Sobrevuelo,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-25,17:02:00,Ramphastos tucanus,2,>50,Visual,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-25,17:02:00,Syrigma sibilatrix,5,>50,Sobrevuelo,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-26,06:48:00,Orthopsittaca manilatus,3,>50,Sobrevuelo,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-26,06:48:00,Manacus manacus,1,>50,Auditivo,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-26,06:48:00,Pteroglossus castanotis,1,>50,Visual,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-26,06:48:00,Momotus momota,1,>50,Auditivo,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-26,06:48:00,Ortalis guttata,4,>50,Visual,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-26,06:48:00,Myiozetetes cayanensis,1,16,Visual,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-26,06:48:00,Gymnomystax mexicanus,3,>50,Visual,NA
G-AD-M-LCA1_03,AD-M-LCA1_03,2019-09-26,06:48:00,Eupsittula pertinax,2,>50,Sobrevuelo,NA
G-AD-M-LCA1_04,AD-M-LCA1_04,2019-09-24,07:25:00,Amazona ochrocephala,2,50,Visual,NA
G-AD-M-LCA1_04,AD-M-LCA1_04,2019-09-24,07:25:00,Orthopsittaca manilatus,3,>50,Sobrevuelo,NA
G-AD-M-LCA1_04,AD-M-LCA1_04,2019-09-24,07:25:00,Momotus momota,1,>50,Auditivo,NA
G-AD-M-LCA1_04,AD-M-LCA1_04,2019-09-24,16:23:00,Cyanocorax violaceus,1,40,Auditivo,NA
G-AD-M-LCA1_04,AD-M-LCA1_04,2019-09-24,16:23:00,Momotus momota,1,30,Auditivo,NA
G-AD-M-LCA1_04,AD-M-LCA1_04,2019-09-25,08:22:00,Leptopogon amaurocephalus,2,20,Visual,NA
G-AD-M-LCA1_04,AD-M-LCA1_04,2019-09-25,08:22:00,Momotus momota,2,>50,Auditivo,NA
G-AD-M-LCA1_04,AD-M-LCA1_04,2019-09-25,08:22:00,Ortalis guttata,1,2,Visual,NA
G-AD-M-LCA1_04,AD-M-LCA1_04,2019-09-25,08:22:00,Brachygalba lugubris,1,50,Visual,NA
G-AD-M-LCA1_04,AD-M-LCA1_04,2019-09-25,08:22:00,Cathartes aura,1,>50,Sobrevuelo,NA
G-AD-M-LCA1_04,AD-M-LCA1_04,2019-09-25,08:22:00,Vireo olivaceus,1,4,Visual,NA
G-AD-M-LCA1_04,AD-M-LCA1_04,2019-09-25,16:45:00,Momotus momota,2,10,Auditivo,NA
G-AD-M-LCA1_04,AD-M-LCA1_04,2019-09-25,16:45:00,Leptopogon amaurocephalus,2,15,Auditivo,NA
G-AD-M-LCA1_04,AD-M-LCA1_04,2019-09-25,16:45:00,Pionus menstruus,2,>50,Sobrevuelo,NA
G-AD-M-LCA1_04,AD-M-LCA1_04,2019-09-26,07:09:00,Tersina viridis,1,50,Visual,NA
G-AD-M-LCA1_04,AD-M-LCA1_04,2019-09-26,07:09:00,Momotus momota,1,10,Auditivo,NA
G-AD-M-LCA1_04,AD-M-LCA1_04,2019-09-26,07:09:00,Leptopogon amaurocephalus,1,25,Auditivo,NA
