Id_muestreo,Id_muestreo_no_dc,Fecha,Pc_start,Species_ayerbe,Count
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-30,06:40:00,Thraupis palmarum,4
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-30,06:40:00,Tangara mexicana,2
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-30,06:40:00,Tersina viridis,1
G-MB-M-LCR_01,MB-M-LCR_01,2017-11-30,06:40:00,Dacnis cayana,2
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-07,09:20:00,Megarynchus pitangua,2
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-07,09:20:00,Milvago chimachima,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-07,09:20:00,Tyrannus melancholicus,2
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-07,09:20:00,Momotus momota,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-07,09:20:00,Cyanocorax violaceus,10
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-07,09:20:00,Ramphastos tucanus,2
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-07,09:20:00,Amazilia fimbriata,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-08,06:32:00,Myrmophylax atrothorax,2
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-08,06:32:00,Phaethornis atrimentalis,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-08,06:32:00,Amazilia fimbriata,2
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-08,06:32:00,Megarynchus pitangua,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-08,06:32:00,Tyrannulus elatus,2
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Pteroglossus castanotis,5
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Milvago chimachima,2
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Cyanocorax violaceus,3
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Myrmophylax atrothorax,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Tityra inquisitor,2
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Capito auratus,6
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Thraupis episcopus,2
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Megarynchus pitangua,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Myiodynastes maculatus,2
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Saltator maximus,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Amazilia fimbriata,2
G-MB-M-LCR_02,MB-M-LCR_02,2013-06-09,06:10:00,Vireo olivaceus,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Myrmophylax atrothorax,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Rupornis magnirostris,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Egretta thula,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Cyanerpes caeruleus,2
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Amazilia fimbriata,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Tyrannus melancholicus,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Pteroglossus castanotis,5
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Myrmotherula axillaris,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Milvago chimachima,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Turdus leucomelas,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Mionectes oleagineus,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Thraupis episcopus,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Manacus manacus,2
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Leptotila verreauxi,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-19,06:20:00,Ramphocelus carbo,2
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-20,06:23:00,Crypturellus cinereus,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-20,06:23:00,Manacus manacus,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-20,06:23:00,Camptostoma obsoletum,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-20,06:23:00,Pteroglossus castanotis,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-20,06:23:00,Cyanocorax violaceus,2
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-20,06:23:00,Ramphocelus carbo,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-20,06:23:00,Piaya cayana,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-21,08:05:00,Camptostoma obsoletum,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-21,08:05:00,Momotus momota,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-21,08:05:00,Manacus manacus,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-21,08:05:00,Pteroglossus pluricinctus,5
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-21,08:05:00,Myrmophylax atrothorax,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-21,08:05:00,Thraupis palmarum,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-22,06:22:00,Patagioenas subvinacea,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-22,06:22:00,Momotus momota,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-22,06:22:00,Manacus manacus,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-22,06:22:00,Thraupis palmarum,1
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-22,06:22:00,Coragyps atratus,2
G-MB-M-LCR_02,MB-M-LCR_02,2013-09-22,06:22:00,Pteroglossus castanotis,2
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-06,06:40:00,Phaethornis atrimentalis,1
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-07,08:25:00,Pachyramphus polychopterus,2
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-07,08:25:00,Cyanocorax violaceus,4
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-07,08:25:00,Machaeropterus striolatus,1
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-08,09:08:00,Cercomacroides tyrannina,2
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-08,09:08:00,Phaethornis atrimentalis,1
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-08,09:08:00,Cyanerpes caeruleus,2
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-08,09:08:00,Capito auratus,2
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-08,09:08:00,Dacnis cayana,3
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-08,09:08:00,Manacus manacus,2
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-09,06:25:00,Phaethornis atrimentalis,1
G-MB-M-LCR_03,MB-M-LCR_03,2013-06-09,06:25:00,Manacus manacus,1
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-19,06:50:00,Momotus momota,1
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-19,06:50:00,Manacus manacus,1
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-19,06:50:00,Thraupis palmarum,1
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-19,06:50:00,Myrmophylax atrothorax,1
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-19,06:50:00,Dryocopus lineatus,1
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-20,06:47:00,Manacus manacus,3
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-20,06:47:00,Myrmophylax atrothorax,1
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-20,06:47:00,Dendrocincla fuliginosa,1
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-20,06:47:00,Mesembrinibis cayennensis,2
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-20,06:47:00,Momotus momota,1
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-21,07:15:00,Manacus manacus,2
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-21,07:15:00,Myrmophylax atrothorax,1
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-21,07:15:00,Mionectes oleagineus,1
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-21,07:15:00,Phaethornis hispidus,1
G-MB-M-LCR_03,MB-M-LCR_03,2013-09-21,07:15:00,Thraupis palmarum,1
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-27,07:08:00,Crypturellus cinereus,2
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-27,07:08:00,Patagioenas subvinacea,2
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-27,07:08:00,Cercomacroides tyrannina,1
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-27,07:08:00,Manacus manacus,3
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-27,07:08:00,Thryophilus rufalbus,1
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-27,07:08:00,Catharus ustulatus,1
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-27,07:08:00,Ramphocelus carbo,3
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-28,07:35:00,Crypturellus cinereus,1
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-28,07:35:00,Patagioenas subvinacea,1
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-28,07:35:00,Cercomacroides tyrannina,1
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-28,07:35:00,Manacus manacus,2
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-28,07:35:00,Psarocolius decumanus,1
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-29,07:48:00,Crypturellus cinereus,1
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-29,07:48:00,Leptotila rufaxilla,1
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-29,07:48:00,Phaethornis atrimentalis,1
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-29,07:48:00,Cercomacroides tyrannina,1
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-29,07:48:00,Manacus manacus,2
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-29,07:48:00,Cyanocorax violaceus,2
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-29,07:48:00,Ramphocelus carbo,2
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-29,07:48:00,Thraupis palmarum,3
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-30,07:13:00,Crypturellus cinereus,1
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-30,07:13:00,Rupornis magnirostris,1
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-30,07:13:00,Pteroglossus castanotis,4
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-30,07:13:00,Milvago chimachima,1
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-30,07:13:00,Cercomacroides tyrannina,1
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-30,07:13:00,Manacus manacus,1
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-30,07:13:00,Setophaga striata,1
G-MB-M-LCR_03,MB-M-LCR_03,2017-11-30,07:13:00,Dacnis cayana,3
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-06,07:20:00,Mesembrinibis cayennensis,2
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-06,07:20:00,Cyanocorax violaceus,1
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-07,07:40:00,Thamnophilus punctatus,1
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-07,07:40:00,Glyphorynchus spirurus,1
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-07,07:40:00,Dendrocincla fuliginosa,2
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-07,07:40:00,Capito auratus,4
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-07,07:40:00,Veniliornis passerinus,1
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-07,07:40:00,Turdus leucomelas,1
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-07,07:40:00,Milvago chimachima,1
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-08,09:35:00,Cyanocorax violaceus,6
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-08,09:35:00,Dendrocincla fuliginosa,1
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-08,09:35:00,Psarocolius angustifrons,1
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-09,06:55:00,Mesembrinibis cayennensis,2
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-09,06:55:00,Amazona ochrocephala,3
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-09,06:55:00,Patagioenas subvinacea,3
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-09,06:55:00,Thraupis palmarum,1
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-09,06:55:00,Phaethornis atrimentalis,1
G-MB-M-LCR_04,MB-M-LCR_04,2013-06-09,06:55:00,Dendrocincla fuliginosa,1
G-MB-M-LCR_04,MB-M-LCR_04,2013-09-19,07:16:00,Myrmophylax atrothorax,1
G-MB-M-LCR_04,MB-M-LCR_04,2013-09-19,07:16:00,Leptotila verreauxi,1
G-MB-M-LCR_04,MB-M-LCR_04,2013-09-20,07:10:00,Eupsittula pertinax,6
G-MB-M-LCR_04,MB-M-LCR_04,2013-09-20,07:10:00,Thraupis palmarum,2
G-MB-M-LCR_04,MB-M-LCR_04,2013-09-20,07:10:00,Cyanerpes caeruleus,2
G-MB-M-LCR_04,MB-M-LCR_04,2013-09-21,07:38:00,Pteroglossus castanotis,7
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-27,06:50:00,Mesembrinibis cayennensis,3
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-27,06:50:00,Rupornis magnirostris,1
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-27,06:50:00,Cyanocorax violaceus,2
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-27,06:50:00,Ramphocelus carbo,3
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-28,07:10:00,Crypturellus cinereus,1
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-28,07:10:00,Ortalis guttata,4
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-28,07:10:00,Rupornis magnirostris,1
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-28,07:10:00,Milvago chimachima,4
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-28,07:10:00,Falco femoralis,1
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-28,07:10:00,Thryophilus rufalbus,1
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-28,07:10:00,Setophaga ruticilla,1
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-28,07:10:00,Dacnis cayana,2
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-28,07:10:00,Turdus leucomelas,3
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-28,07:10:00,Ramphocelus carbo,5
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-28,07:10:00,Manacus manacus,2
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-29,07:10:00,Ortalis guttata,4
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-29,07:10:00,Rupornis magnirostris,1
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-29,07:10:00,Manacus manacus,1
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-29,07:10:00,Cyanocorax violaceus,4
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-29,07:10:00,Turdus leucomelas,1
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-29,07:10:00,Setophaga ruticilla,1
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-29,07:10:00,Arremonops conirostris,2
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-29,07:10:00,Piranga rubra,1
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-29,07:10:00,Gymnomystax mexicanus,2
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-29,07:10:00,Phaethornis atrimentalis,1
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-29,07:10:00,Troglodytes aedon,1
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-30,06:55:00,Ortalis guttata,4
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-30,06:55:00,Rupornis magnirostris,2
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-30,06:55:00,Chaetura brachyura,12
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-30,06:55:00,Pteroglossus castanotis,2
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-30,06:55:00,Milvago chimachima,2
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-30,06:55:00,Amazona ochrocephala,2
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-30,06:55:00,Manacus manacus,3
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-30,06:55:00,Turdus leucomelas,2
G-MB-M-LCR_04,MB-M-LCR_04,2017-11-30,06:55:00,Thraupis palmarum,5
G-MB-M-LCR_05,MB-M-LCR_05,2013-06-06,09:20:00,Pteroglossus castanotis,4
G-MB-M-LCR_05,MB-M-LCR_05,2013-06-07,06:48:00,Thraupis palmarum,1
G-MB-M-LCR_05,MB-M-LCR_05,2013-06-07,06:48:00,Tyrannus melancholicus,1
G-MB-M-LCR_05,MB-M-LCR_05,2013-06-07,06:48:00,Cyanocorax violaceus,2
G-MB-M-LCR_05,MB-M-LCR_05,2013-06-08,08:20:00,Cyanocorax violaceus,2
G-MB-M-LCR_05,MB-M-LCR_05,2013-06-08,08:20:00,Psarocolius angustifrons,1
G-MB-M-LCR_05,MB-M-LCR_05,2013-06-08,08:20:00,Patagioenas subvinacea,1
G-MB-M-LCR_05,MB-M-LCR_05,2013-06-08,08:20:00,Milvago chimachima,4
G-MB-M-LCR_05,MB-M-LCR_05,2013-06-08,08:20:00,Rupornis magnirostris,2
G-MB-M-LCR_05,MB-M-LCR_05,2013-06-08,08:20:00,Pteroglossus castanotis,7
G-MB-M-LCR_05,MB-M-LCR_05,2013-06-08,08:20:00,Ramphastos tucanus,1
G-MB-M-LCR_05,MB-M-LCR_05,2013-06-09,08:30:00,Rupornis magnirostris,1
G-MB-M-LCR_05,MB-M-LCR_05,2013-06-09,08:30:00,Columbina talpacoti,2
G-MB-M-LCR_05,MB-M-LCR_05,2013-06-09,08:30:00,Cercomacroides tyrannina,1
G-MB-M-LCR_05,MB-M-LCR_05,2013-06-09,08:30:00,Manacus manacus,1
G-MB-M-LCR_05,MB-M-LCR_05,2013-06-09,08:30:00,Patagioenas subvinacea,2
G-MB-M-LCR_05,MB-M-LCR_05,2013-06-09,08:30:00,Thraupis palmarum,2
G-MB-M-LCR_05,MB-M-LCR_05,2013-06-09,08:30:00,Tyrannus melancholicus,1
G-MB-M-LCR_05,MB-M-LCR_05,2013-09-19,07:42:00,Ramphocelus carbo,2
G-MB-M-LCR_05,MB-M-LCR_05,2013-09-19,07:42:00,Camptostoma obsoletum,1
G-MB-M-LCR_05,MB-M-LCR_05,2013-09-19,07:42:00,Thraupis episcopus,2
G-MB-M-LCR_05,MB-M-LCR_05,2013-09-19,07:42:00,Dacnis cayana,2
G-MB-M-LCR_05,MB-M-LCR_05,2013-09-19,07:42:00,Ramphastos tucanus,1
G-MB-M-LCR_05,MB-M-LCR_05,2013-09-19,07:42:00,Cyanerpes caeruleus,1
G-MB-M-LCR_05,MB-M-LCR_05,2013-09-19,07:42:00,Cyanocorax violaceus,2
G-MB-M-LCR_05,MB-M-LCR_05,2013-09-19,07:42:00,Manacus manacus,3
G-MB-M-LCR_05,MB-M-LCR_05,2013-09-20,07:38:00,Myrmophylax atrothorax,1
G-MB-M-LCR_05,MB-M-LCR_05,2013-09-20,07:38:00,Turdus leucomelas,1
G-MB-M-LCR_05,MB-M-LCR_05,2013-09-20,07:38:00,Cyanocorax violaceus,2
G-MB-M-LCR_05,MB-M-LCR_05,2013-09-20,07:38:00,Phaethornis atrimentalis,1
G-MB-M-LCR_05,MB-M-LCR_05,2013-09-20,07:38:00,Camptostoma obsoletum,2
G-MB-M-LCR_05,MB-M-LCR_05,2013-09-20,07:38:00,Manacus manacus,3
G-MB-M-LCR_05,MB-M-LCR_05,2013-09-20,07:38:00,Mionectes oleagineus,1
G-MB-M-LCR_05,MB-M-LCR_05,2013-09-21,06:43:00,Manacus manacus,2
G-MB-M-LCR_05,MB-M-LCR_05,2013-09-21,06:43:00,Thraupis palmarum,3
G-MB-M-LCR_05,MB-M-LCR_05,2013-09-21,06:43:00,Melanerpes cruentatus,1
G-MB-M-LCR_05,MB-M-LCR_05,2013-09-21,06:43:00,Pteroglossus castanotis,3
G-MB-M-LCR_05,MB-M-LCR_05,2013-09-21,06:43:00,Schistochlamys melanopis,1
G-MB-M-LCR_05,MB-M-LCR_05,2013-09-21,06:43:00,Piaya cayana,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-06,09:47:00,Rupornis magnirostris,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-06,09:47:00,Cyanocorax violaceus,3
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-06,09:47:00,Ictinia plumbea,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-06,09:47:00,Tyrannus melancholicus,2
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-06,09:47:00,Chrysuronia oenone,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-07,06:20:00,Rupornis magnirostris,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-07,06:20:00,Ortalis guttata,2
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-07,06:20:00,Mesembrinibis cayennensis,2
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-07,06:20:00,Cyanocorax violaceus,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-07,06:20:00,Tyrannus melancholicus,2
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-07,06:20:00,Camptostoma obsoletum,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-07,06:20:00,Mionectes oleagineus,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-08,07:24:00,Psarocolius angustifrons,3
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-08,07:24:00,Rupornis magnirostris,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-08,07:24:00,Tyrannus melancholicus,2
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-08,07:24:00,Cyanocorax violaceus,2
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-08,07:24:00,Thraupis episcopus,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-08,07:24:00,Thraupis palmarum,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-08,07:24:00,Dendrocincla fuliginosa,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-08,07:24:00,Milvago chimachima,2
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-09,07:40:00,Tyrannus melancholicus,2
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-09,07:40:00,Coragyps atratus,2
G-MB-M-LCR_06,MB-M-LCR_06,2013-06-09,07:40:00,Psarocolius angustifrons,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-19,08:10:00,Cyanocorax violaceus,2
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-19,08:10:00,Pitangus sulphuratus,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-19,08:10:00,Milvago chimachima,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-19,08:10:00,Cyanerpes caeruleus,2
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-20,07:58:00,Rupornis magnirostris,2
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-20,07:58:00,Manacus manacus,2
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-20,07:58:00,Cyanocorax violaceus,4
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-20,07:58:00,Leptotila verreauxi,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-20,07:58:00,Thraupis palmarum,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-20,07:58:00,Myrmophylax atrothorax,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-21,06:14:00,Myrmophylax atrothorax,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-21,06:14:00,Rupornis magnirostris,2
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-21,06:14:00,Manacus manacus,3
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-21,06:14:00,Thraupis palmarum,6
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-21,06:14:00,Cyanerpes caeruleus,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-21,06:14:00,Crotophaga major,10
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-21,06:14:00,Pteroglossus castanotis,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-22,06:47:00,Myrmophylax atrothorax,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-22,06:47:00,Psarocolius angustifrons,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-22,06:47:00,Cyanocorax violaceus,3
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-22,06:47:00,Dryocopus lineatus,1
G-MB-M-LCR_06,MB-M-LCR_06,2013-09-22,06:47:00,Thraupis palmarum,1
G-MB-M-LCR_07,MB-M-LCR_07,2017-11-27,07:40:00,Ortalis guttata,1
G-MB-M-LCR_07,MB-M-LCR_07,2017-11-27,07:40:00,Ictinia plumbea,2
G-MB-M-LCR_07,MB-M-LCR_07,2017-11-27,07:40:00,Patagioenas subvinacea,2
G-MB-M-LCR_07,MB-M-LCR_07,2017-11-27,07:40:00,Piaya cayana,1
G-MB-M-LCR_07,MB-M-LCR_07,2017-11-27,07:40:00,Phaethornis atrimentalis,1
G-MB-M-LCR_07,MB-M-LCR_07,2017-11-27,07:40:00,Capito auratus,2
G-MB-M-LCR_07,MB-M-LCR_07,2017-11-27,07:40:00,Pteroglossus castanotis,7
G-MB-M-LCR_07,MB-M-LCR_07,2017-11-27,07:40:00,Camptostoma obsoletum,3
G-MB-M-LCR_07,MB-M-LCR_07,2017-11-27,07:40:00,Atalotriccus pilaris,1
G-MB-M-LCR_07,MB-M-LCR_07,2017-11-27,07:40:00,Vireo olivaceus,2
G-MB-M-LCR_07,MB-M-LCR_07,2017-11-27,07:40:00,Setophaga ruticilla,3
G-MB-M-LCR_07,MB-M-LCR_07,2017-11-27,07:40:00,Setophaga striata,1
G-MB-M-LCR_07,MB-M-LCR_07,2017-11-27,07:40:00,Ramphocelus carbo,2
G-MB-M-LCR_07,MB-M-LCR_07,2017-11-27,07:40:00,Thraupis palmarum,3
G-MB-M-LCR_07,MB-M-LCR_07,2017-11-27,07:40:00,Dacnis cayana,8
G-MB-M-LCR_07,MB-M-LCR_07,2017-11-27,07:40:00,Cyanerpes caeruleus,5
G-MB-M-LCR_07,MB-M-LCR_07,2017-11-27,07:40:00,Saltator maximus,1
G-MB-M-LCR_07,MB-M-LCR_07,2017-11-27,07:40:00,Arremonops conirostris,1
G-MB-M-LCR_07,MB-M-LCR_07,2017-11-27,07:40:00,Euphonia laniirostris,2
G-MB-M-LCR_07,MB-M-LCR_07,2017-11-28,08:05:00,Piaya cayana,2
