Id_muestreo,Id_muestreo_no_dc,Id_group,Nombre_institucion,Uniq_db,Fecha,Ano_grp,Ano,Mes,Dia,Julian_day,Sampling_day,Pc_start,Pc_length,N_samp_periods,N_reps,Rep_ano_grp,Season,Rep_season,Spp_obs,Registrado_por,Noise,Clima,Cows_50m,forest_typ,Dist_forest,forest,intpast,other,ssp,te,Canopy_cover,Canopy_height_m
G-MB-M-LCR_02,MB-M-LCR_02,G-MB-M-LCR,Gaica,Gaica mbd,2013-09-19,13-14,2013,9,19,262,38,06:20:00,00:00:00,2,8,5,Late,1,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-1.63,43.31,32.67,0.96,23.06,8057,49.95980392156863,16.2
G-MB-M-LCR_02,MB-M-LCR_02,G-MB-M-LCR,Gaica,Gaica mbd,2013-09-20,13-14,2013,9,20,263,39,06:23:00,00:00:00,2,8,6,Late,2,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-1.63,43.31,32.67,0.96,23.06,8057,49.95980392156863,16.2
G-MB-M-LCR_02,MB-M-LCR_02,G-MB-M-LCR,Gaica,Gaica mbd,2013-09-21,13-14,2013,9,21,264,40,08:05:00,00:00:00,2,8,7,Late,3,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-1.63,43.31,32.67,0.96,23.06,8057,49.95980392156863,16.2
G-MB-M-LCR_02,MB-M-LCR_02,G-MB-M-LCR,Gaica,Gaica mbd,2013-09-22,13-14,2013,9,22,265,41,06:22:00,00:00:00,2,8,8,Late,4,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-1.63,43.31,32.67,0.96,23.06,8057,49.95980392156863,16.2
G-MB-M-LCR_03,MB-M-LCR_03,G-MB-M-LCR,Gaica,Gaica mbd,2013-06-06,13-14,2013,6,6,157,14,06:40:00,00:00:00,4,12,1,Early,1,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-45.09,52.98,25.77,0,21.25,7510,49.89082862060487,18.6
G-MB-M-LCR_03,MB-M-LCR_03,G-MB-M-LCR,Gaica,Gaica mbd,2013-06-07,13-14,2013,6,7,158,15,08:25:00,00:00:00,4,12,2,Early,2,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-45.09,52.98,25.77,0,21.25,7510,49.89082862060487,18.6
G-MB-M-LCR_03,MB-M-LCR_03,G-MB-M-LCR,Gaica,Gaica mbd,2013-06-08,13-14,2013,6,8,159,16,09:08:00,00:00:00,4,12,3,Early,3,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-45.09,52.98,25.77,0,21.25,7510,49.89082862060487,18.6
G-MB-M-LCR_03,MB-M-LCR_03,G-MB-M-LCR,Gaica,Gaica mbd,2013-06-09,13-14,2013,6,9,160,17,06:25:00,00:00:00,4,12,4,Early,4,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-45.09,52.98,25.77,0,21.25,7510,49.89082862060487,18.6
G-MB-M-LCR_03,MB-M-LCR_03,G-MB-M-LCR,Gaica,Gaica mbd,2013-09-19,13-14,2013,9,19,262,38,06:50:00,00:00:00,4,12,5,Late,1,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-45.09,52.98,25.77,0,21.25,7510,49.89082862060487,18.6
G-MB-M-LCR_03,MB-M-LCR_03,G-MB-M-LCR,Gaica,Gaica mbd,2013-09-20,13-14,2013,9,20,263,39,06:47:00,00:00:00,4,12,6,Late,2,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-45.09,52.98,25.77,0,21.25,7510,49.89082862060487,18.6
G-MB-M-LCR_03,MB-M-LCR_03,G-MB-M-LCR,Gaica,Gaica mbd,2013-09-21,13-14,2013,9,21,264,40,07:15:00,00:00:00,4,12,7,Late,3,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-45.09,52.98,25.77,0,21.25,7510,49.89082862060487,18.6
G-MB-M-LCR_03,MB-M-LCR_03,G-MB-M-LCR,Gaica,Gaica mbd,2013-09-22,13-14,2013,9,22,265,41,07:15:00,00:00:00,4,12,8,Late,4,0,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-45.09,52.98,25.77,0,21.25,7510,49.89082862060487,18.6
G-MB-M-LCR_04,MB-M-LCR_04,G-MB-M-LCR,Gaica,Gaica mbd,2013-06-06,13-14,2013,6,6,157,14,07:20:00,00:00:00,4,12,1,Early,1,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-38.04,47.15,19.95,4.54,28.35,7310,48.86550282763708,19.9
G-MB-M-LCR_04,MB-M-LCR_04,G-MB-M-LCR,Gaica,Gaica mbd,2013-06-07,13-14,2013,6,7,158,15,07:40:00,00:00:00,4,12,2,Early,2,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-38.04,47.15,19.95,4.54,28.35,7310,48.86550282763708,19.9
G-MB-M-LCR_04,MB-M-LCR_04,G-MB-M-LCR,Gaica,Gaica mbd,2013-06-08,13-14,2013,6,8,159,16,09:35:00,00:00:00,4,12,3,Early,3,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-38.04,47.15,19.95,4.54,28.35,7310,48.86550282763708,19.9
G-MB-M-LCR_04,MB-M-LCR_04,G-MB-M-LCR,Gaica,Gaica mbd,2013-06-09,13-14,2013,6,9,160,17,06:55:00,00:00:00,4,12,4,Early,4,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-38.04,47.15,19.95,4.54,28.35,7310,48.86550282763708,19.9
G-MB-M-LCR_04,MB-M-LCR_04,G-MB-M-LCR,Gaica,Gaica mbd,2013-09-19,13-14,2013,9,19,262,38,07:16:00,00:00:00,4,12,5,Late,1,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-38.04,47.15,19.95,4.54,28.35,7310,48.86550282763708,19.9
G-MB-M-LCR_04,MB-M-LCR_04,G-MB-M-LCR,Gaica,Gaica mbd,2013-09-20,13-14,2013,9,20,263,39,07:10:00,00:00:00,4,12,6,Late,2,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-38.04,47.15,19.95,4.54,28.35,7310,48.86550282763708,19.9
G-MB-M-LCR_04,MB-M-LCR_04,G-MB-M-LCR,Gaica,Gaica mbd,2013-09-21,13-14,2013,9,21,264,40,07:38:00,00:00:00,4,12,7,Late,3,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-38.04,47.15,19.95,4.54,28.35,7310,48.86550282763708,19.9
G-MB-M-LCR_04,MB-M-LCR_04,G-MB-M-LCR,Gaica,Gaica mbd,2013-09-22,13-14,2013,9,22,265,41,07:43:00,00:00:00,4,12,8,Late,4,0,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-38.04,47.15,19.95,4.54,28.35,7310,48.86550282763708,19.9
G-MB-M-LCR_05,MB-M-LCR_05,G-MB-M-LCR,Gaica,Gaica mbd,2013-06-06,13-14,2013,6,6,157,14,09:20:00,00:00:00,2,8,1,Early,1,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-15.19,58.11,25.55,0,16.34,7012,50.25282000980873,18.6
G-MB-M-LCR_05,MB-M-LCR_05,G-MB-M-LCR,Gaica,Gaica mbd,2013-06-07,13-14,2013,6,7,158,15,06:48:00,00:00:00,2,8,2,Early,2,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-15.19,58.11,25.55,0,16.34,7012,50.25282000980873,18.6
G-MB-M-LCR_05,MB-M-LCR_05,G-MB-M-LCR,Gaica,Gaica mbd,2013-06-08,13-14,2013,6,8,159,16,08:20:00,00:00:00,2,8,3,Early,3,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-15.19,58.11,25.55,0,16.34,7012,50.25282000980873,18.6
G-MB-M-LCR_05,MB-M-LCR_05,G-MB-M-LCR,Gaica,Gaica mbd,2013-06-09,13-14,2013,6,9,160,17,08:30:00,00:00:00,2,8,4,Early,4,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-15.19,58.11,25.55,0,16.34,7012,50.25282000980873,18.6
G-MB-M-LCR_05,MB-M-LCR_05,G-MB-M-LCR,Gaica,Gaica mbd,2013-09-19,13-14,2013,9,19,262,38,07:42:00,00:00:00,2,8,5,Late,1,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-15.19,58.11,25.55,0,16.34,7012,50.25282000980873,18.6
G-MB-M-LCR_05,MB-M-LCR_05,G-MB-M-LCR,Gaica,Gaica mbd,2013-09-20,13-14,2013,9,20,263,39,07:38:00,00:00:00,2,8,6,Late,2,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-15.19,58.11,25.55,0,16.34,7012,50.25282000980873,18.6
G-MB-M-LCR_05,MB-M-LCR_05,G-MB-M-LCR,Gaica,Gaica mbd,2013-09-21,13-14,2013,9,21,264,40,06:43:00,00:00:00,2,8,7,Late,3,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-15.19,58.11,25.55,0,16.34,7012,50.25282000980873,18.6
G-MB-M-LCR_05,MB-M-LCR_05,G-MB-M-LCR,Gaica,Gaica mbd,2013-09-22,13-14,2013,9,22,265,41,08:05:00,00:00:00,2,8,8,Late,4,0,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-15.19,58.11,25.55,0,16.34,7012,50.25282000980873,18.6
G-MB-M-LCR_06,MB-M-LCR_06,G-MB-M-LCR,Gaica,Gaica mbd,2013-06-06,13-14,2013,6,6,157,14,09:47:00,00:00:00,2,8,1,Early,1,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-24.71,65.87,29.88,0,4.25,5992,50.949693251533745,17.5
G-MB-M-LCR_06,MB-M-LCR_06,G-MB-M-LCR,Gaica,Gaica mbd,2013-06-07,13-14,2013,6,7,158,15,06:20:00,00:00:00,2,8,2,Early,2,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-24.71,65.87,29.88,0,4.25,5992,50.949693251533745,17.5
G-MB-M-LCR_06,MB-M-LCR_06,G-MB-M-LCR,Gaica,Gaica mbd,2013-06-08,13-14,2013,6,8,159,16,07:24:00,00:00:00,2,8,3,Early,3,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-24.71,65.87,29.88,0,4.25,5992,50.949693251533745,17.5
G-MB-M-LCR_06,MB-M-LCR_06,G-MB-M-LCR,Gaica,Gaica mbd,2013-06-09,13-14,2013,6,9,160,17,07:40:00,00:00:00,2,8,4,Early,4,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-24.71,65.87,29.88,0,4.25,5992,50.949693251533745,17.5
G-MB-M-LCR_06,MB-M-LCR_06,G-MB-M-LCR,Gaica,Gaica mbd,2013-09-19,13-14,2013,9,19,262,38,08:10:00,00:00:00,2,8,5,Late,1,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-24.71,65.87,29.88,0,4.25,5992,50.949693251533745,17.5
G-MB-M-LCR_06,MB-M-LCR_06,G-MB-M-LCR,Gaica,Gaica mbd,2013-09-20,13-14,2013,9,20,263,39,07:58:00,00:00:00,2,8,6,Late,2,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-24.71,65.87,29.88,0,4.25,5992,50.949693251533745,17.5
G-MB-M-LCR_06,MB-M-LCR_06,G-MB-M-LCR,Gaica,Gaica mbd,2013-09-21,13-14,2013,9,21,264,40,06:14:00,00:00:00,2,8,7,Late,3,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-24.71,65.87,29.88,0,4.25,5992,50.949693251533745,17.5
G-MB-M-LCR_06,MB-M-LCR_06,G-MB-M-LCR,Gaica,Gaica mbd,2013-09-22,13-14,2013,9,22,265,41,06:47:00,00:00:00,2,8,8,Late,4,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,C,-24.71,65.87,29.88,0,4.25,5992,50.949693251533745,17.5
G-MB-M-LP1_01,MB-M-LP1_01,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-24,13-14,2013,5,24,144,1,05:50:00,00:00:00,3,12,1,Early,1,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-33.82,38.33,51.22,6.59,3.86,6774,22.27828220858896,23.8
G-MB-M-LP1_01,MB-M-LP1_01,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-25,13-14,2013,5,25,145,2,08:10:00,00:00:00,3,12,2,Early,2,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-33.82,38.33,51.22,6.59,3.86,6774,22.27828220858896,23.8
G-MB-M-LP1_01,MB-M-LP1_01,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-26,13-14,2013,5,26,146,3,06:55:00,00:00:00,3,12,3,Early,3,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-33.82,38.33,51.22,6.59,3.86,6774,22.27828220858896,23.8
G-MB-M-LP1_01,MB-M-LP1_01,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-27,13-14,2013,5,27,147,4,05:55:00,00:00:00,3,12,4,Early,4,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-33.82,38.33,51.22,6.59,3.86,6774,22.27828220858896,23.8
G-MB-M-LP1_01,MB-M-LP1_01,G-MB-M-LP1,Gaica,Gaica mbd,2013-09-03,13-14,2013,9,3,246,22,05:45:00,00:00:00,3,12,5,Late,1,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-33.82,38.33,51.22,6.59,3.86,6774,22.27828220858896,23.8
G-MB-M-LP1_01,MB-M-LP1_01,G-MB-M-LP1,Gaica,Gaica mbd,2013-09-04,13-14,2013,9,4,247,23,05:45:00,00:00:00,3,12,6,Late,2,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-33.82,38.33,51.22,6.59,3.86,6774,22.27828220858896,23.8
G-MB-M-LP1_01,MB-M-LP1_01,G-MB-M-LP1,Gaica,Gaica mbd,2013-09-05,13-14,2013,9,5,248,24,05:49:00,00:00:00,3,12,7,Late,3,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-33.82,38.33,51.22,6.59,3.86,6774,22.27828220858896,23.8
G-MB-M-LP1_01,MB-M-LP1_01,G-MB-M-LP1,Gaica,Gaica mbd,2013-09-06,13-14,2013,9,6,249,25,05:54:00,00:00:00,3,12,8,Late,4,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-33.82,38.33,51.22,6.59,3.86,6774,22.27828220858896,23.8
G-MB-M-LP1_02,MB-M-LP1_02,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-24,13-14,2013,5,24,144,1,06:10:00,00:00:00,3,12,1,Early,1,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-47.15,43.13,52.06,4.12,0.69,4493,22.368563021088768,22.3
G-MB-M-LP1_02,MB-M-LP1_02,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-25,13-14,2013,5,25,145,2,07:40:00,00:00:00,3,12,2,Early,2,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-47.15,43.13,52.06,4.12,0.69,4493,22.368563021088768,22.3
G-MB-M-LP1_02,MB-M-LP1_02,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-26,13-14,2013,5,26,146,3,07:35:00,00:00:00,3,12,3,Early,3,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-47.15,43.13,52.06,4.12,0.69,4493,22.368563021088768,22.3
G-MB-M-LP1_02,MB-M-LP1_02,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-27,13-14,2013,5,27,147,4,06:20:00,00:00:00,3,12,4,Early,4,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-47.15,43.13,52.06,4.12,0.69,4493,22.368563021088768,22.3
G-MB-M-LP1_02,MB-M-LP1_02,G-MB-M-LP1,Gaica,Gaica mbd,2013-09-03,13-14,2013,9,3,246,22,06:11:00,00:00:00,3,12,5,Late,1,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-47.15,43.13,52.06,4.12,0.69,4493,22.368563021088768,22.3
G-MB-M-LP1_02,MB-M-LP1_02,G-MB-M-LP1,Gaica,Gaica mbd,2013-09-04,13-14,2013,9,4,247,23,06:07:00,00:00:00,3,12,6,Late,2,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-47.15,43.13,52.06,4.12,0.69,4493,22.368563021088768,22.3
G-MB-M-LP1_02,MB-M-LP1_02,G-MB-M-LP1,Gaica,Gaica mbd,2013-09-05,13-14,2013,9,5,248,24,06:10:00,00:00:00,3,12,7,Late,3,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-47.15,43.13,52.06,4.12,0.69,4493,22.368563021088768,22.3
G-MB-M-LP1_02,MB-M-LP1_02,G-MB-M-LP1,Gaica,Gaica mbd,2013-09-06,13-14,2013,9,6,249,25,06:13:00,00:00:00,3,12,8,Late,4,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-47.15,43.13,52.06,4.12,0.69,4493,22.368563021088768,22.3
G-MB-M-LP1_03,MB-M-LP1_03,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-24,13-14,2013,5,24,144,1,06:25:00,00:00:00,3,12,1,Early,1,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-9.84,39.35,51.74,8.24,0.67,4912,22.097447226313207,17.8
G-MB-M-LP1_03,MB-M-LP1_03,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-25,13-14,2013,5,25,145,2,06:05:00,00:00:00,3,12,2,Early,2,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-9.84,39.35,51.74,8.24,0.67,4912,22.097447226313207,17.8
G-MB-M-LP1_03,MB-M-LP1_03,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-26,13-14,2013,5,26,146,3,07:52:00,00:00:00,3,12,3,Early,3,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-9.84,39.35,51.74,8.24,0.67,4912,22.097447226313207,17.8
G-MB-M-LP1_03,MB-M-LP1_03,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-27,13-14,2013,5,27,147,4,06:45:00,00:00:00,3,12,4,Early,4,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-9.84,39.35,51.74,8.24,0.67,4912,22.097447226313207,17.8
G-MB-M-LP1_03,MB-M-LP1_03,G-MB-M-LP1,Gaica,Gaica mbd,2013-09-03,13-14,2013,9,3,246,22,06:35:00,00:00:00,3,12,5,Late,1,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-9.84,39.35,51.74,8.24,0.67,4912,22.097447226313207,17.8
G-MB-M-LP1_03,MB-M-LP1_03,G-MB-M-LP1,Gaica,Gaica mbd,2013-09-04,13-14,2013,9,4,247,23,06:26:00,00:00:00,3,12,6,Late,2,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-9.84,39.35,51.74,8.24,0.67,4912,22.097447226313207,17.8
G-MB-M-LP1_03,MB-M-LP1_03,G-MB-M-LP1,Gaica,Gaica mbd,2013-09-05,13-14,2013,9,5,248,24,06:30:00,00:00:00,3,12,7,Late,3,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-9.84,39.35,51.74,8.24,0.67,4912,22.097447226313207,17.8
G-MB-M-LP1_03,MB-M-LP1_03,G-MB-M-LP1,Gaica,Gaica mbd,2013-09-06,13-14,2013,9,6,249,25,06:30:00,00:00:00,3,12,8,Late,4,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-9.84,39.35,51.74,8.24,0.67,4912,22.097447226313207,17.8
G-MB-M-LP1_04,MB-M-LP1_04,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-24,13-14,2013,5,24,144,1,07:00:00,00:00:00,3,12,1,Early,1,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-9.12,48.18,47.89,0.98,2.95,3562,23.160736196319018,18.7
G-MB-M-LP1_04,MB-M-LP1_04,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-25,13-14,2013,5,25,145,2,06:25:00,00:00:00,3,12,2,Early,2,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-9.12,48.18,47.89,0.98,2.95,3562,23.160736196319018,18.7
G-MB-M-LP1_04,MB-M-LP1_04,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-26,13-14,2013,5,26,146,3,08:30:00,00:00:00,3,12,3,Early,3,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-9.12,48.18,47.89,0.98,2.95,3562,23.160736196319018,18.7
G-MB-M-LP1_04,MB-M-LP1_04,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-27,13-14,2013,5,27,147,4,07:15:00,00:00:00,3,12,4,Early,4,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-9.12,48.18,47.89,0.98,2.95,3562,23.160736196319018,18.7
G-MB-M-LP1_04,MB-M-LP1_04,G-MB-M-LP1,Gaica,Gaica mbd,2013-09-03,13-14,2013,9,3,246,22,06:56:00,00:00:00,3,12,5,Late,1,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-9.12,48.18,47.89,0.98,2.95,3562,23.160736196319018,18.7
G-MB-M-LP1_04,MB-M-LP1_04,G-MB-M-LP1,Gaica,Gaica mbd,2013-09-04,13-14,2013,9,4,247,23,06:54:00,00:00:00,3,12,6,Late,2,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-9.12,48.18,47.89,0.98,2.95,3562,23.160736196319018,18.7
G-MB-M-LP1_04,MB-M-LP1_04,G-MB-M-LP1,Gaica,Gaica mbd,2013-09-05,13-14,2013,9,5,248,24,06:25:00,00:00:00,3,12,7,Late,3,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-9.12,48.18,47.89,0.98,2.95,3562,23.160736196319018,18.7
G-MB-M-LP1_04,MB-M-LP1_04,G-MB-M-LP1,Gaica,Gaica mbd,2013-09-06,13-14,2013,9,6,249,25,06:53:00,00:00:00,3,12,8,Late,4,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-9.12,48.18,47.89,0.98,2.95,3562,23.160736196319018,18.7
G-MB-M-LP1_05,MB-M-LP1_05,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-24,13-14,2013,5,24,144,1,07:16:00,00:00:00,3,12,1,Early,1,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-50.66,43.05,46.61,0,10.34,3406,23.15205680705191,20
G-MB-M-LP1_05,MB-M-LP1_05,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-25,13-14,2013,5,25,145,2,06:55:00,00:00:00,3,12,2,Early,2,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-50.66,43.05,46.61,0,10.34,3406,23.15205680705191,20
G-MB-M-LP1_05,MB-M-LP1_05,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-26,13-14,2013,5,26,146,3,09:00:00,00:00:00,3,12,3,Early,3,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-50.66,43.05,46.61,0,10.34,3406,23.15205680705191,20
G-MB-M-LP1_05,MB-M-LP1_05,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-27,13-14,2013,5,27,147,4,07:35:00,00:00:00,3,12,4,Early,4,0,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-50.66,43.05,46.61,0,10.34,3406,23.15205680705191,20
G-MB-M-LP1_05,MB-M-LP1_05,G-MB-M-LP1,Gaica,Gaica mbd,2013-09-03,13-14,2013,9,3,246,22,07:15:00,00:00:00,3,12,5,Late,1,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-50.66,43.05,46.61,0,10.34,3406,23.15205680705191,20
G-MB-M-LP1_05,MB-M-LP1_05,G-MB-M-LP1,Gaica,Gaica mbd,2013-09-04,13-14,2013,9,4,247,23,07:14:00,00:00:00,3,12,6,Late,2,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-50.66,43.05,46.61,0,10.34,3406,23.15205680705191,20
G-MB-M-LP1_05,MB-M-LP1_05,G-MB-M-LP1,Gaica,Gaica mbd,2013-09-05,13-14,2013,9,5,248,24,07:18:00,00:00:00,3,12,7,Late,3,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-50.66,43.05,46.61,0,10.34,3406,23.15205680705191,20
G-MB-M-LP1_05,MB-M-LP1_05,G-MB-M-LP1,Gaica,Gaica mbd,2013-09-06,13-14,2013,9,6,249,25,07:14:00,00:00:00,3,12,8,Late,4,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-50.66,43.05,46.61,0,10.34,3406,23.15205680705191,20
G-MB-M-LP1_06,MB-M-LP1_06,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-24,13-14,2013,5,24,144,1,07:40:00,00:00:00,3,12,1,Early,1,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-59.59,42.13,45.16,0,12.71,3442,22.47649363369246,22.1
G-MB-M-LP1_06,MB-M-LP1_06,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-25,13-14,2013,5,25,145,2,07:12:00,00:00:00,3,12,2,Early,2,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-59.59,42.13,45.16,0,12.71,3442,22.47649363369246,22.1
G-MB-M-LP1_06,MB-M-LP1_06,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-26,13-14,2013,5,26,146,3,09:40:00,00:00:00,3,12,3,Early,3,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-59.59,42.13,45.16,0,12.71,3442,22.47649363369246,22.1
G-MB-M-LP1_06,MB-M-LP1_06,G-MB-M-LP1,Gaica,Gaica mbd,2013-05-27,13-14,2013,5,27,147,4,08:10:00,00:00:00,3,12,4,Early,4,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-59.59,42.13,45.16,0,12.71,3442,22.47649363369246,22.1
G-MB-M-LP1_06,MB-M-LP1_06,G-MB-M-LP1,Gaica,Gaica mbd,2013-09-03,13-14,2013,9,3,246,22,07:39:00,00:00:00,3,12,5,Late,1,1,"Ronald Fernandez-Gomez, Yuri Rosero-Mora",NA,NA,NA,L,-59.59,42.13,45.16,0,12.71,3442,22.47649363369246,22.1
